,State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
195,01,007,010008,1,01,007,010008,1,10070100081,1454,93.74,6.26,0.0,0.0,0.0,0.0,0.96,7.15,74.14,18.71,1
196,01,007,010008,2,01,007,010008,2,10070100082,884,80.77,19.0,0.23,0.0,0.0,0.0,6.67,22.17,59.5,18.33,1
197,01,007,010009,1,01,007,010009,1,10070100091,2243,30.36,67.05,0.0,0.0,0.0,2.59,27.24,0.0,60.72,39.28,2
198,01,007,010009,2,01,007,010009,2,10070100092,1922,34.91,60.82,0.52,0.0,0.0,3.12,43.78,2.13,13.58,8.53,2
199,01,007,010009,3,01,007,010009,3,10070100093,422,45.26,42.42,0.0,0.0,0.0,12.32,42.42,31.75,55.21,13.03,7
200,01,007,010010,1,01,007,010010,1,10070100101,1495,72.98,21.67,0.0,3.75,0.0,1.34,21.46,3.48,77.46,10.7,1
201,01,007,010010,2,01,007,010010,2,10070100102,1738,85.96,11.45,0.0,0.0,0.0,2.59,39.3,9.95,74.05,16.0,1
202,01,007,010011,1,01,007,010011,1,10070100111,945,66.56,28.57,0.0,0.0,0.0,4.87,30.26,0.0,93.54,6.46,1
203,01,007,010011,2,01,007,010011,2,10070100112,1352,67.97,27.74,0.0,0.0,0.0,4.29,0.0,0.0,69.16,30.84,1
204,01,009,050103,1,01,009,050103,1,10090501031,1707,69.01,0.0,0.0,0.0,0.0,24.9,18.98,13.06,77.56,9.37,1
205,01,009,050104,1,01,009,050104,1,10090501041,749,89.59,0.0,0.0,0.0,0.0,10.41,0.13,2.67,78.1,19.23,1
206,01,009,050104,2,01,009,050104,2,10090501042,1654,100.0,0.0,0.0,0.0,0.0,0.0,7.19,13.66,67.35,18.98,1
207,01,009,050105,1,01,009,050105,1,10090501051,1414,79.14,3.11,0.0,4.17,0.0,11.95,18.32,4.6,74.89,20.51,1
208,01,009,050105,2,01,009,050105,2,10090501052,1325,81.66,14.49,0.0,0.0,0.0,2.64,11.25,11.4,54.42,32.15,1
209,01,009,050105,3,01,009,050105,3,10090501053,1236,66.91,4.94,0.0,0.0,0.0,26.38,13.78,9.71,64.81,9.47,1
210,01,009,050105,4,01,009,050105,4,10090501054,812,96.92,0.0,0.0,0.0,0.0,3.08,15.02,2.34,87.07,10.59,1
211,01,009,050106,1,01,009,050106,1,10090501061,1520,48.68,6.12,0.0,0.0,0.0,33.42,27.64,18.22,62.04,9.93,7
212,01,009,050106,2,01,009,050106,2,10090501062,1639,83.34,0.0,0.0,0.0,0.0,14.83,5.74,23.18,67.72,9.09,1
213,01,009,050107,1,01,009,050107,1,10090501071,1721,82.1,0.29,0.0,0.0,0.0,16.39,17.95,11.8,70.95,17.26,1
214,01,009,050107,2,01,009,050107,2,10090501072,801,98.38,0.37,0.0,0.0,0.0,0.0,14.73,7.24,66.54,25.97,1
215,01,009,050200,1,01,009,050200,1,10090502001,1919,61.28,0.0,0.0,0.73,0.0,37.0,12.25,11.72,74.36,13.91,1
216,01,009,050200,2,01,009,050200,2,10090502002,2453,75.87,1.43,0.0,0.0,0.0,19.4,10.61,12.52,77.37,10.11,1
217,01,009,050301,1,01,009,050301,1,10090503011,1861,96.08,0.0,0.0,0.75,0.0,3.17,16.87,4.08,77.59,18.05,1
218,01,009,050301,2,01,009,050301,2,10090503012,934,81.37,0.0,0.0,0.0,0.0,18.31,12.53,13.49,56.64,29.87,1
219,01,009,050302,1,01,009,050302,1,10090503021,1376,61.92,0.0,0.0,0.0,0.0,37.86,17.81,26.74,59.96,13.3,1
220,01,009,050302,2,01,009,050302,2,10090503022,1134,99.47,0.0,0.0,0.0,0.0,0.0,22.22,7.85,68.87,23.28,1
221,01,009,050400,1,01,009,050400,1,10090504001,618,89.0,0.0,1.29,1.78,0.0,0.0,7.61,3.56,64.4,32.04,1
222,01,009,050400,2,01,009,050400,2,10090504002,1546,81.11,0.0,0.0,0.0,1.75,7.7,11.25,9.31,68.95,21.73,1
223,01,009,050400,3,01,009,050400,3,10090504003,804,97.64,0.62,0.0,0.0,0.0,0.0,20.23,23.01,64.05,12.94,1
224,01,009,050400,4,01,009,050400,4,10090504004,925,78.38,0.0,0.0,1.51,0.0,20.11,2.27,5.84,79.57,14.59,1
225,01,009,050501,1,01,009,050501,1,10090505011,984,77.44,0.0,0.0,1.02,0.0,21.54,16.97,2.54,73.68,23.78,1
226,01,009,050501,2,01,009,050501,2,10090505012,1768,92.31,0.23,0.0,0.0,0.0,7.47,28.9,27.43,59.11,13.46,1
227,01,009,050501,3,01,009,050501,3,10090505013,1259,80.06,1.99,0.0,0.0,0.0,8.98,13.5,2.3,76.81,20.89,1
228,01,009,050502,1,01,009,050502,1,10090505021,998,84.07,0.0,0.0,0.0,0.0,13.63,12.32,14.33,78.96,6.71,1
229,01,009,050502,2,01,009,050502,2,10090505022,1575,94.03,0.0,0.38,0.0,0.0,0.0,6.16,4.13,84.38,11.49,1
230,01,009,050502,3,01,009,050502,3,10090505023,764,80.37,1.05,0.0,0.0,0.0,13.09,2.23,0.0,79.32,20.68,1
231,01,009,050601,1,01,009,050601,1,10090506011,570,93.86,2.98,0.0,0.0,0.0,3.16,19.3,11.4,63.86,24.74,1
232,01,009,050601,2,01,009,050601,2,10090506012,1926,93.2,0.21,0.62,0.0,0.0,0.0,12.62,11.01,74.51,12.77,1
233,01,009,050601,3,01,009,050601,3,10090506013,1254,94.26,0.0,0.88,0.0,0.0,2.39,7.1,3.75,78.15,18.1,1
234,01,009,050603,1,01,009,050603,1,10090506031,879,92.49,0.0,0.0,0.0,0.0,0.0,6.94,10.69,82.37,6.94,1
235,01,009,050603,2,01,009,050603,2,10090506032,1376,96.08,0.0,0.0,0.0,0.0,3.92,3.63,8.72,69.33,21.95,1
236,01,009,050603,3,01,009,050603,3,10090506033,1828,98.69,0.0,0.0,0.0,0.0,1.31,4.1,1.15,85.07,13.79,1
237,01,009,050604,1,01,009,050604,1,10090506041,1462,96.85,2.12,0.0,0.0,0.0,0.41,5.94,8.62,68.26,19.7,1
238,01,009,050604,2,01,009,050604,2,10090506042,529,100.0,0.0,0.0,0.0,0.0,0.0,43.67,3.21,81.29,15.5,1
239,01,009,050604,3,01,009,050604,3,10090506043,1250,89.36,10.32,0.0,0.0,0.0,0.0,24.94,5.12,79.04,15.84,1
240,01,009,050604,4,01,009,050604,4,10090506044,2579,95.58,0.5,0.0,2.56,1.09,0.27,8.76,7.72,74.95,17.33,1
241,01,009,050701,1,01,009,050701,1,10090507011,1456,85.03,7.01,0.0,0.0,0.0,7.97,11.95,2.47,83.79,13.74,1
242,01,009,050701,2,01,009,050701,2,10090507012,2377,95.25,0.0,0.0,1.89,0.0,2.86,9.94,3.87,70.89,24.53,1
243,01,009,050701,3,01,009,050701,3,10090507013,1638,99.21,0.0,0.0,0.0,0.0,0.79,19.9,6.29,68.38,25.34,1
244,01,009,050701,4,01,009,050701,4,10090507014,311,100.0,0.0,0.0,0.0,0.0,0.0,19.94,0.0,84.24,15.76,1
245,01,009,050702,1,01,009,050702,1,10090507021,1017,99.31,0.0,0.39,0.29,0.0,0.0,10.23,34.12,53.29,12.59,1
246,01,009,050702,2,01,009,050702,2,10090507022,1807,99.56,0.0,0.44,0.0,0.0,0.0,31.21,6.53,59.49,33.98,1
247,01,011,952100,1,01,011,952100,1,10119521001,1382,2.53,97.47,0.0,0.0,0.0,0.0,15.77,16.79,64.69,18.52,2
248,01,011,952201,1,01,011,952201,1,10119522011,1101,2.27,91.64,0.0,0.0,0.0,6.09,51.32,5.0,81.74,9.9,2
249,01,011,952201,2,01,011,952201,2,10119522012,1371,46.46,43.54,0.0,9.99,0.0,0.0,19.26,0.0,70.97,29.03,7
250,01,011,952202,1,01,011,952202,1,10119522021,1968,15.4,83.74,0.0,0.0,0.0,0.76,35.76,6.81,78.25,9.3,2
251,01,011,952202,2,01,011,952202,2,10119522022,679,4.71,95.29,0.0,0.0,0.0,0.0,69.07,0.0,94.99,5.01,2
252,01,011,952202,3,01,011,952202,3,10119522023,1131,6.9,54.73,0.0,0.0,0.0,37.22,58.53,16.98,57.65,4.69,2
253,01,011,952500,1,01,011,952500,1,10119525001,867,47.64,46.02,0.0,0.0,0.0,0.0,6.0,18.22,59.86,21.91,7
254,01,011,952500,2,01,011,952500,2,10119525002,542,37.82,62.18,0.0,0.0,0.0,0.0,11.99,14.21,66.42,19.37,2
255,01,011,952500,3,01,011,952500,3,10119525003,1132,38.34,33.3,0.0,0.0,0.0,28.36,6.8,15.64,61.48,22.88,7
256,01,013,952700,1,01,013,952700,1,10139527001,1234,48.78,50.89,0.32,0.0,0.0,0.0,27.15,12.88,55.27,23.18,2
257,01,013,952700,2,01,013,952700,2,10139527002,843,34.88,49.58,7.0,0.0,0.0,8.54,41.52,7.24,63.35,29.42,7
258,01,013,952800,1,01,013,952800,1,10139528001,1307,72.07,26.09,0.0,0.0,0.0,0.0,18.06,4.74,72.23,23.03,1
259,01,013,952900,1,01,013,952900,1,10139529001,950,30.74,44.74,0.0,17.37,0.0,2.0,16.42,1.89,73.89,24.21,7
260,01,013,952900,2,01,013,952900,2,10139529002,1458,39.99,57.89,0.0,0.0,0.0,1.51,23.94,8.92,77.23,13.85,2
261,01,013,953000,1,01,013,953000,1,10139530001,543,68.88,30.2,0.0,0.0,0.0,0.0,7.92,1.1,93.55,5.34,1
262,01,013,953000,2,01,013,953000,2,10139530002,878,52.85,34.05,0.0,0.0,0.0,3.53,23.92,14.12,64.01,21.87,1
263,01,013,953100,1,01,013,953100,1,10139531001,993,23.87,76.13,0.0,0.0,0.0,0.0,30.17,8.66,51.36,31.12,2
264,01,013,953100,2,01,013,953100,2,10139531002,1194,14.15,85.85,0.0,0.0,0.0,0.0,36.09,8.63,68.84,22.53,2
265,01,013,953100,3,01,013,953100,3,10139531003,713,53.72,46.28,0.0,0.0,0.0,0.0,5.05,5.05,66.9,28.05,1
266,01,013,953200,1,01,013,953200,1,10139532001,535,79.63,20.37,0.0,0.0,0.0,0.0,20.37,0.0,60.56,39.44,1
267,01,013,953200,2,01,013,953200,2,10139532002,978,24.34,75.66,0.0,0.0,0.0,0.0,3.89,11.15,82.11,6.75,2
268,01,013,953200,3,01,013,953200,3,10139532003,1502,54.06,45.94,0.0,0.0,0.0,0.0,4.13,28.96,50.33,20.71,1
269,01,013,953200,4,01,013,953200,4,10139532004,535,84.67,9.53,0.0,0.0,0.0,5.79,21.12,6.73,61.68,31.59,1
270,01,013,953300,1,01,013,953300,1,10139533001,1075,88.0,9.49,0.0,0.0,0.0,2.51,19.81,11.53,67.26,21.21,1
271,01,013,953300,2,01,013,953300,2,10139533002,859,95.93,1.86,0.0,0.0,0.0,0.0,9.51,9.78,65.42,15.37,1
272,01,013,953400,1,01,013,953400,1,10139534001,1193,13.24,85.75,0.0,0.0,0.0,0.0,13.58,13.41,65.8,20.79,2
273,01,013,953400,2,01,013,953400,2,10139534002,1488,64.65,22.98,0.0,6.45,0.0,5.91,28.56,9.14,61.96,28.9,1
274,01,013,953500,1,01,013,953500,1,10139535001,1448,66.71,32.46,0.21,0.0,0.0,0.0,15.03,7.18,56.01,36.81,1
275,01,015,000200,1,01,015,000200,1,10150002001,431,50.12,47.56,0.0,0.0,0.0,2.09,22.51,17.17,51.51,31.32,1
276,01,015,000200,2,01,015,000200,2,10150002002,1945,22.16,65.5,0.51,1.29,0.0,10.13,18.51,17.43,60.62,21.75,2
277,01,015,000300,1,01,015,000300,1,10150003001,981,36.9,61.57,1.53,0.0,0.0,0.0,22.83,32.62,50.76,16.62,2
278,01,015,000300,2,01,015,000300,2,10150003002,1409,9.37,89.5,0.0,0.0,0.0,1.14,33.92,3.48,63.8,31.94,2
279,01,015,000400,1,01,015,000400,1,10150004001,1118,36.49,56.26,0.0,0.98,0.0,1.43,16.73,14.4,59.3,26.3,2
280,01,015,000400,2,01,015,000400,2,10150004002,790,90.38,8.61,0.25,0.51,0.0,0.0,34.91,6.33,35.32,58.35,1
281,01,015,000400,3,01,015,000400,3,10150004003,1382,1.01,98.99,0.0,0.0,0.0,0.0,25.76,11.07,66.28,22.65,2
282,01,015,000500,1,01,015,000500,1,10150005001,496,7.06,88.51,0.0,0.0,0.0,0.0,42.14,9.68,73.59,16.73,2
283,01,015,000500,2,01,015,000500,2,10150005002,445,1.57,92.36,0.0,0.0,0.0,0.0,34.38,15.73,38.88,45.39,2
284,01,015,000600,1,01,015,000600,1,10150006001,1423,30.22,62.61,0.0,0.28,0.0,0.0,35.68,21.5,38.09,17.22,2
285,01,015,000600,2,01,015,000600,2,10150006002,534,10.11,76.59,0.0,0.0,0.0,11.42,46.63,8.8,62.73,28.46,2
286,01,015,000700,1,01,015,000700,1,10150007001,727,54.75,37.69,0.0,1.38,0.0,2.2,19.53,14.17,56.67,29.16,1
287,01,015,000700,2,01,015,000700,2,10150007002,850,20.82,66.47,0.0,0.0,0.0,0.59,15.42,13.41,63.76,22.82,2
288,01,015,000700,3,01,015,000700,3,10150007003,1008,35.12,51.79,0.0,0.0,0.0,8.73,39.28,12.1,36.11,23.02,2
289,01,015,000700,4,01,015,000700,4,10150007004,0,,,,,,,,,,,7
290,01,015,000800,1,01,015,000800,1,10150008001,1223,27.96,48.32,0.0,0.08,0.0,20.61,27.5,19.54,64.02,11.28,7
291,01,015,000900,1,01,015,000900,1,10150009001,709,98.17,1.83,0.0,0.0,0.0,0.0,6.49,0.71,59.94,39.35,1
292,01,015,000900,2,01,015,000900,2,10150009002,1829,78.29,19.63,0.0,0.0,0.0,1.42,13.12,18.97,63.37,17.66,1
293,01,015,000900,3,01,015,000900,3,10150009003,1186,81.79,16.86,0.59,0.76,0.0,0.0,0.96,3.46,50.08,34.49,1
294,01,015,001000,1,01,015,001000,1,10150010001,1994,73.02,25.53,0.0,1.45,0.0,0.0,4.86,2.21,68.56,29.24,1
295,01,015,001000,2,01,015,001000,2,10150010002,983,77.42,6.51,0.0,9.87,0.0,6.21,5.8,13.33,53.1,33.57,1
296,01,015,001000,3,01,015,001000,3,10150010003,1260,71.27,21.51,0.0,0.0,0.0,0.0,1.83,6.67,48.73,44.6,1
297,01,015,001000,4,01,015,001000,4,10150010004,1739,32.66,43.36,0.0,11.96,0.0,12.02,19.61,6.33,89.99,3.68,7
298,01,015,001101,1,01,015,001101,1,10150011011,744,82.53,3.23,0.0,0.0,0.0,14.25,4.84,13.17,83.74,3.09,1
299,01,015,001101,2,01,015,001101,2,10150011012,1344,75.6,12.05,0.0,6.1,0.0,6.25,6.4,6.03,71.73,20.68,1
300,01,015,001102,1,01,015,001102,1,10150011021,640,97.03,2.97,0.0,0.0,0.0,0.0,5.31,8.91,88.28,2.81,1
301,01,015,001102,2,01,015,001102,2,10150011022,552,71.38,19.02,0.0,0.0,0.0,9.6,8.33,3.26,69.57,27.17,1
302,01,015,001103,1,01,015,001103,1,10150011031,433,91.69,8.31,0.0,0.0,0.0,0.0,6.47,21.71,71.82,6.47,1
303,01,015,001103,2,01,015,001103,2,10150011032,2783,74.81,23.0,0.0,0.0,0.0,2.16,2.34,6.68,71.72,21.42,1
304,01,015,001103,3,01,015,001103,3,10150011033,797,76.54,23.46,0.0,0.0,0.0,0.0,15.43,3.26,84.94,11.79,1
305,01,015,001201,1,01,015,001201,1,10150012011,1037,83.22,14.95,0.0,0.0,0.0,0.96,14.75,7.52,65.28,27.19,1
306,01,015,001201,2,01,015,001201,2,10150012012,784,68.37,27.3,0.0,0.0,0.0,3.83,22.4,11.48,40.43,26.66,1
307,01,015,001201,3,01,015,001201,3,10150012013,1166,40.05,58.32,0.0,0.0,0.0,0.0,17.84,10.29,56.43,33.28,2
308,01,015,001202,1,01,015,001202,1,10150012021,1144,72.47,24.65,0.0,0.0,0.0,0.0,15.76,4.2,67.74,28.06,1
309,01,015,001202,2,01,015,001202,2,10150012022,1112,72.21,3.78,0.0,0.0,0.0,22.48,7.1,4.14,76.71,19.15,1
310,01,015,001202,3,01,015,001202,3,10150012023,1760,47.67,9.03,0.0,0.0,0.0,41.88,22.05,24.2,61.59,14.2,7
311,01,015,001300,1,01,015,001300,1,10150013001,1236,87.94,3.24,0.16,0.0,0.0,4.45,25.4,34.47,49.43,16.1,1
312,01,015,001300,2,01,015,001300,2,10150013002,979,76.51,0.0,0.0,0.0,0.0,2.45,12.87,15.32,45.05,39.63,1
313,01,015,001400,1,01,015,001400,1,10150014001,526,43.92,50.38,0.0,0.0,0.0,5.7,6.46,17.11,61.22,21.67,2
314,01,015,001400,2,01,015,001400,2,10150014002,482,99.79,0.0,0.0,0.0,0.0,0.21,12.66,7.68,70.54,21.78,1
315,01,015,001400,3,01,015,001400,3,10150014003,1091,89.0,11.0,0.0,0.0,0.0,0.0,23.83,19.89,58.2,21.91,1
316,01,015,001400,4,01,015,001400,4,10150014004,788,64.85,35.15,0.0,0.0,0.0,0.0,15.0,12.44,68.91,18.65,1
317,01,015,001501,1,01,015,001501,1,10150015011,1270,69.37,24.72,0.0,0.0,0.0,0.94,18.78,7.32,81.65,11.02,1
318,01,015,001501,2,01,015,001501,2,10150015012,997,77.13,7.02,0.0,0.0,0.0,2.71,17.95,2.71,87.76,9.53,1
319,01,015,001501,3,01,015,001501,3,10150015013,947,99.58,0.0,0.0,0.0,0.0,0.0,2.01,1.48,59.45,39.07,1
320,01,015,001502,1,01,015,001502,1,10150015021,1300,86.31,9.54,0.0,0.0,0.0,0.38,24.46,2.0,71.15,26.85,1
321,01,015,001502,2,01,015,001502,2,10150015022,403,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75,33.25,1
322,01,015,001600,1,01,015,001600,1,10150016001,678,63.13,7.67,0.0,0.0,0.0,23.16,34.66,25.52,58.41,16.08,1
323,01,015,001600,2,01,015,001600,2,10150016002,1002,70.16,16.67,0.0,0.0,0.0,10.78,11.18,19.16,57.78,23.05,1
324,01,015,001600,3,01,015,001600,3,10150016003,1234,75.36,22.12,0.0,0.0,0.0,0.57,31.2,21.56,66.69,11.75,1
325,01,015,001600,4,01,015,001600,4,10150016004,619,74.15,22.29,0.0,0.0,0.0,0.0,18.74,36.03,44.91,19.06,1
326,01,015,001700,1,01,015,001700,1,10150017001,2143,37.98,52.59,0.0,3.22,0.0,6.21,16.99,2.15,65.28,32.57,2
327,01,015,001700,2,01,015,001700,2,10150017002,2277,61.13,28.24,0.57,1.8,0.0,0.0,3.27,6.85,68.6,24.55,1
328,01,015,001700,3,01,015,001700,3,10150017003,957,61.13,15.88,0.0,4.49,0.0,4.81,19.64,18.39,52.14,29.47,1
329,01,015,001700,4,01,015,001700,4,10150017004,625,76.64,20.96,0.0,0.0,0.0,2.4,6.72,20.64,56.96,22.4,1
330,01,015,001801,1,01,015,001801,1,10150018011,954,95.39,0.0,0.0,0.0,0.0,3.04,32.6,15.41,67.92,16.67,1
331,01,015,001801,2,01,015,001801,2,10150018012,1361,84.06,11.9,0.0,0.37,0.0,3.67,9.77,15.8,58.85,25.35,1
332,01,015,001802,1,01,015,001802,1,10150018021,1302,71.2,9.6,0.0,0.0,0.0,9.75,16.63,13.59,60.98,25.42,1
333,01,015,001802,2,01,015,001802,2,10150018022,1102,81.94,7.53,0.0,7.35,0.0,1.36,15.25,4.17,75.14,20.69,1
334,01,015,001802,3,01,015,001802,3,10150018023,1187,73.04,21.15,0.0,0.76,0.0,4.13,12.47,2.86,65.04,31.76,1
335,01,015,001802,4,01,015,001802,4,10150018024,1014,95.96,0.0,2.27,0.0,0.0,0.0,5.52,2.27,70.32,27.42,1
336,01,015,002001,1,01,015,002001,1,10150020011,1390,86.62,1.73,0.0,0.0,0.0,10.43,5.32,3.24,61.87,34.89,1
337,01,015,002001,2,01,015,002001,2,10150020012,910,100.0,0.0,0.0,0.0,0.0,0.0,7.58,4.29,72.53,23.19,1
338,01,015,002002,1,01,015,002002,1,10150020021,2238,92.81,3.93,0.0,1.88,0.0,0.0,1.16,6.48,78.55,14.97,1
339,01,015,002002,2,01,015,002002,2,10150020022,915,100.0,0.0,0.0,0.0,0.0,0.0,14.54,1.2,78.8,20.0,1
340,01,015,002002,3,01,015,002002,3,10150020023,1533,85.45,14.55,0.0,0.0,0.0,0.0,3.33,9.78,72.93,17.29,1
341,01,015,002101,1,01,015,002101,1,10150021011,1552,63.92,27.71,0.0,0.06,1.1,0.9,35.68,8.7,84.54,6.77,1
342,01,015,002101,2,01,015,002101,2,10150021012,619,58.97,41.03,0.0,0.0,0.0,0.0,57.71,5.82,77.06,17.12,1
343,01,015,002101,3,01,015,002101,3,10150021013,548,73.72,25.0,0.0,0.0,0.0,1.28,38.5,13.14,65.69,21.17,1
344,01,015,002101,4,01,015,002101,4,10150021014,519,83.24,16.76,0.0,0.0,0.0,0.0,46.24,1.54,68.4,30.06,1
345,01,015,002102,1,01,015,002102,1,10150021021,1725,87.36,8.93,0.0,0.0,0.0,0.58,9.51,10.84,69.74,19.42,1
346,01,015,002102,2,01,015,002102,2,10150021022,1132,53.36,43.2,0.0,0.0,0.0,0.0,38.25,7.69,82.24,10.07,1
347,01,015,002102,3,01,015,002102,3,10150021023,776,84.41,7.73,0.0,0.26,0.0,2.84,11.73,1.8,65.72,28.87,1
348,01,015,002104,1,01,015,002104,1,10150021041,789,79.21,17.62,0.0,0.0,0.0,0.63,14.29,8.49,59.82,28.39,1
349,01,015,002104,2,01,015,002104,2,10150021042,1597,62.24,14.46,0.0,0.0,0.0,23.29,39.59,10.9,51.97,26.8,1
350,01,015,002104,3,01,015,002104,3,10150021043,1672,78.29,10.59,0.36,7.06,0.0,1.97,10.6,10.77,62.8,21.95,1
351,01,015,002105,1,01,015,002105,1,10150021051,1299,68.75,21.4,0.0,0.0,0.0,1.69,19.94,2.77,66.82,25.25,1
352,01,015,002105,2,01,015,002105,2,10150021052,1390,67.99,27.34,0.0,0.0,0.0,4.68,24.39,12.66,59.78,27.55,1
353,01,015,002200,1,01,015,002200,1,10150022001,1106,96.93,0.0,0.0,0.0,0.0,0.0,14.2,5.88,64.47,29.66,1
354,01,015,002200,2,01,015,002200,2,10150022002,1217,90.22,0.99,0.0,0.0,0.0,7.97,12.74,17.42,58.09,24.49,1
355,01,015,002200,3,01,015,002200,3,10150022003,492,78.25,14.43,0.0,2.44,0.0,0.0,8.61,17.48,64.02,17.48,1
356,01,015,002200,4,01,015,002200,4,10150022004,660,95.45,0.0,0.0,0.0,0.0,4.55,41.97,19.24,50.0,30.76,1
357,01,015,002300,1,01,015,002300,1,10150023001,930,94.41,2.15,0.0,0.0,0.0,0.0,23.87,2.47,76.02,21.51,1
358,01,015,002300,2,01,015,002300,2,10150023002,957,71.16,27.59,1.25,0.0,0.0,0.0,17.24,7.52,79.83,12.64,1
359,01,015,002300,3,01,015,002300,3,10150023003,914,70.9,26.7,0.0,0.0,0.0,2.41,29.32,16.41,71.99,11.6,1
360,01,015,002300,4,01,015,002300,4,10150023004,464,53.23,17.24,0.0,0.0,0.0,27.37,15.3,17.89,59.7,22.41,1
361,01,015,002400,1,01,015,002400,1,10150024001,1702,91.48,0.0,0.0,0.0,0.0,3.47,31.19,13.63,69.04,16.92,1
362,01,015,002400,2,01,015,002400,2,10150024002,1865,88.58,5.9,0.0,0.0,0.0,1.82,5.25,8.15,67.61,24.24,1
363,01,015,002400,3,01,015,002400,3,10150024003,1073,89.47,1.68,0.0,0.0,0.0,0.0,3.36,1.68,50.51,46.88,1
364,01,015,002502,1,01,015,002502,1,10150025021,884,85.52,7.92,0.79,0.0,0.0,0.23,24.44,5.2,72.74,12.33,1
365,01,015,002502,2,01,015,002502,2,10150025022,1065,100.0,0.0,0.0,0.0,0.0,0.0,1.22,1.13,82.25,16.62,1
366,01,015,002502,3,01,015,002502,3,10150025023,898,100.0,0.0,0.0,0.0,0.0,0.0,16.93,1.11,74.5,24.39,1
367,01,015,002502,4,01,015,002502,4,10150025024,471,93.84,2.97,0.0,3.18,0.0,0.0,10.83,16.14,44.37,39.49,1
368,01,015,002502,5,01,015,002502,5,10150025025,1055,98.48,0.76,0.76,0.0,0.0,0.0,12.61,5.02,57.91,37.06,1
369,01,015,002503,1,01,015,002503,1,10150025031,1383,84.53,12.36,0.0,0.07,0.0,0.0,12.08,11.5,59.15,25.09,1
370,01,015,002503,2,01,015,002503,2,10150025032,1820,78.85,2.64,1.48,0.0,17.03,0.0,1.7,0.0,70.11,29.89,1
371,01,015,002503,3,01,015,002503,3,10150025033,1031,84.87,15.13,0.0,0.0,0.0,0.0,1.94,0.0,82.64,17.36,1
372,01,015,002504,1,01,015,002504,1,10150025041,1252,100.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,89.7,10.3,1
373,01,015,002504,2,01,015,002504,2,10150025042,810,74.57,19.38,0.0,0.0,0.0,0.0,15.06,4.2,78.02,17.78,1
374,01,015,002504,3,01,015,002504,3,10150025043,1644,91.3,7.24,1.46,0.0,0.0,0.0,6.08,6.45,76.46,17.09,1
375,01,015,002600,1,01,015,002600,1,10150026001,982,91.96,2.55,0.0,0.0,0.0,0.0,6.67,7.84,76.88,12.73,1
376,01,015,002600,2,01,015,002600,2,10150026002,1272,98.51,0.0,0.47,0.0,0.0,1.02,18.71,14.23,65.8,19.97,1
377,01,015,002600,3,01,015,002600,3,10150026003,1167,94.0,2.66,0.51,0.0,0.0,0.0,15.34,6.51,75.92,17.57,1
378,01,015,002600,4,01,015,002600,4,10150026004,1367,88.95,0.0,0.0,0.0,0.0,11.05,23.86,10.39,77.47,12.14,1
379,01,015,981901,1,01,015,981901,1,10159819011,7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
380,01,015,981902,1,01,015,981902,1,10159819021,0,,,,,,,,,,,7
381,01,015,981903,1,01,015,981903,1,10159819031,0,,,,,,,,,,,7
382,01,017,953800,1,01,017,953800,1,10179538001,1274,84.93,13.81,1.26,0.0,0.0,0.0,27.86,8.87,71.98,19.15,1
383,01,017,953800,2,01,017,953800,2,10179538002,1712,88.73,10.69,0.58,0.0,0.0,0.0,22.84,8.64,66.71,24.65,1
384,01,017,953800,3,01,017,953800,3,10179538003,871,22.5,77.27,0.0,0.0,0.0,0.0,39.15,8.15,78.87,12.97,2
385,01,017,953900,1,01,017,953900,1,10179539001,765,75.95,24.05,0.0,0.0,0.0,0.0,0.78,0.92,73.73,25.36,1
386,01,017,953900,2,01,017,953900,2,10179539002,699,32.62,66.38,0.0,0.0,0.0,0.0,17.74,5.72,64.52,29.76,2
387,01,017,953900,3,01,017,953900,3,10179539003,1685,19.94,58.1,0.0,0.0,0.0,19.88,31.62,5.46,78.46,16.08,2
388,01,017,954001,1,01,017,954001,1,10179540011,857,65.58,28.94,0.0,0.0,0.0,5.48,11.2,4.43,70.83,24.74,1
389,01,017,954001,2,01,017,954001,2,10179540012,1077,40.3,53.76,0.0,0.0,0.0,5.85,3.18,11.23,68.06,20.71,2
390,01,017,954002,1,01,017,954002,1,10179540021,847,43.8,51.24,0.0,0.0,0.0,2.24,25.03,4.01,68.83,27.15,2
391,01,017,954002,2,01,017,954002,2,10179540022,731,56.5,43.5,0.0,0.0,0.0,0.0,6.98,9.17,61.83,29.0,1
392,01,017,954002,3,01,017,954002,3,10179540023,1254,33.81,64.35,1.44,0.0,0.0,0.4,42.83,5.02,50.08,22.17,2
393,01,017,954002,4,01,017,954002,4,10179540024,1398,35.69,57.8,0.0,3.08,0.0,3.43,10.94,10.87,77.61,11.52,2
394,01,017,954200,1,01,017,954200,1,10179542001,1577,71.46,23.78,0.0,1.33,0.0,0.0,12.43,5.77,74.51,19.72,1
395,01,017,954200,2,01,017,954200,2,10179542002,1935,84.19,8.73,0.0,4.86,0.0,1.65,6.99,7.24,75.61,17.16,1
