STATE,geometry
WA,POINT (-122.226409 47.412039)
WA,POINT (-122.249447 47.405812)
WA,POINT (-122.244155 47.4146200000001)
WA,POINT (-122.22755 47.397474)
WA,POINT (-122.2209 47.4438420000001)
WA,POINT (-122.250766 47.4317)
WA,POINT (-122.243623 47.441108)
WA,POINT (-122.247832 47.4408990000001)
WA,POINT (-122.223453 47.459958)
WA,POINT (-122.254318 47.451153)
WA,POINT (-122.254318 47.451153)
WA,POINT (-122.248794 47.460337)
WA,POINT (-122.210796 47.4695630000001)
WA,POINT (-122.262412 47.4557990000001)
WA,POINT (-122.216937 47.4708660000001)
WA,POINT (-122.230983 47.4694860000001)
WA,POINT (-122.254181 47.4622860000001)
WA,POINT (-122.2486 47.465901)
WA,POINT (-122.334273 47.4430070000001)
WA,POINT (-122.29582 47.441782)
WA,POINT (-122.299163 47.450702)
WA,POINT (-122.281143 47.4566540000001)
WA,POINT (-122.269133 47.4662690000001)
WA,POINT (-122.253072 47.469277)
WA,POINT (-122.191505 47.6399900000001)
WA,POINT (-122.196519 47.6780690000001)
WA,POINT (-122.203564 47.6763970000001)
WA,POINT (-122.196561 47.6767180000001)
WA,POINT (-122.198588 47.6761240000001)
WA,POINT (-122.207085 47.6763780000001)
WA,POINT (-122.227685 47.2026730000001)
WA,POINT (-122.334852 47.6064220000001)
WA,POINT (-122.341042 47.6160360000001)
WA,POINT (-122.338532 47.6144540000001)
WA,POINT (-122.334318 47.6077070000001)
WA,POINT (-122.335471 47.6071140000001)
WA,POINT (-122.336357 47.606475)
WA,POINT (-122.336651 47.6067880000001)
WA,POINT (-122.333902 47.608797)
WA,POINT (-122.333203 47.6089620000001)
WA,POINT (-122.335108 47.608575)
WA,POINT (-122.335929 47.6094380000001)
WA,POINT (-122.334874 47.6099990000001)
WA,POINT (-122.340479 47.607623)
WA,POINT (-122.336763 47.610305)
WA,POINT (-122.335314 47.610867)
WA,POINT (-122.336611 47.611819)
WA,POINT (-122.341447 47.6139430000001)
WA,POINT (-122.332967 47.60619)
WA,POINT (-122.313336 47.623098)
WA,POINT (-122.276057 47.6682250000001)
WA,POINT (-122.21804 47.850868)
WA,POINT (-122.364077 47.79051)
WA,POINT (-122.242206 47.906731)
WA,POINT (-122.300819 47.6626430000001)
WA,POINT (-122.32086 47.622217)
WA,POINT (-122.320816 47.613303)
WA,POINT (-122.200332 47.6174800000001)
WA,POINT (-122.197966 47.6138480000001)
WA,POINT (-122.284406 47.536927)
WA,POINT (-122.292917 47.150245)
WA,POINT (-122.242513 47.2059630000001)
WA,POINT (-122.239584 47.203331)
WA,POINT (-122.248138 47.199825)
WA,POINT (-122.129068 47.674539)
WA,POINT (-122.119658 47.6733560000001)
WA,POINT (-122.124675 47.6746590000001)
WA,POINT (-122.257993 47.4756560000001)
WA,POINT (-122.27883 47.4884970000001)
WA,POINT (-122.292049 47.490757)
WA,POINT (-122.290197 47.499286)
WA,POINT (-122.205366 47.481931)
WA,POINT (-122.233562 47.473754)
WA,POINT (-122.179141 47.5512900000001)
WA,POINT (-122.221552 47.4396380000001)
WA,POINT (-122.21453 47.4411620000001)
WA,POINT (-122.334494 47.470534)
WA,POINT (-122.631156 47.5179820000001)
WA,POINT (-122.385447 47.5602860000001)
WA,POINT (-122.335418 47.4660410000001)
WA,POINT (-122.3875 47.52182)
WA,POINT (-122.330818 47.5266090000001)
WA,POINT (-122.586919 47.3190730000001)
WA,POINT (-122.578946 47.310733)
WA,POINT (-122.575327 47.308996)
WA,POINT (-122.385426 47.5608930000001)
WA,POINT (-122.328096 47.5347310000001)
WA,POINT (-122.338963 47.46943)
WA,POINT (-122.607682 47.3590810000001)
WA,POINT (-122.364632 47.5246320000001)
WA,POINT (-122.631162 47.5178220000001)
WA,POINT (-122.629031 47.519506)
WA,POINT (-122.146724 47.627868)
WA,POINT (-122.330569 47.605241)
WA,POINT (-122.335183 47.6034920000001)
WA,POINT (-122.334898 47.6137440000001)
WA,POINT (-122.332228 47.6054770000001)
WA,POINT (-122.32994 47.604403)
WA,POINT (-122.343069 47.611297)
WA,POINT (-122.34178 47.610621)
WA,POINT (-122.343748 47.61035)
WA,POINT (-122.339746 47.611794)
WA,POINT (-122.337538 47.6043230000001)
WA,POINT (-122.333305 47.60312)
