STATE,geometry
AK,POINT (-134.574768986 58.384527995)
AK,POINT (-149.958071697 61.138187359)
AK,POINT (-149.758168176 61.1285796130001)
AK,POINT (-149.643971814 61.58600726)
AK,POINT (-149.648291614 61.585124234)
AK,POINT (-149.796551578 61.206827333)
AK,POINT (-149.95261157 61.1400771030001)
AK,POINT (-149.805074081 61.204874051)
AK,POINT (-149.736195208 61.1838986430001)
AK,POINT (-149.443625264 60.118183538)
AK,POINT (-149.48438033 61.4169616680001)
AK,POINT (-149.854644894 61.2048289000001)
AK,POINT (-149.797597846 61.2176374900001)
AK,POINT (-149.959949916 61.1399935650001)
AK,POINT (-149.861317105 61.209533181)
AK,POINT (-149.853121384 61.1404055620001)
AK,POINT (-149.390917919 61.5469941220001)
AK,POINT (-149.741332354 61.1860907970001)
AK,POINT (-149.860296519 61.2070030510001)
AK,POINT (-149.913096261 61.1358878460001)
AK,POINT (-149.910473024 61.1340788430001)
AK,POINT (-149.833625308 61.1454317970001)
AK,POINT (-149.756352097 61.2077581020001)
AK,POINT (-149.93196328 61.1603453050001)
AK,POINT (-151.228901313 60.514682582)
AK,POINT (-149.91821157 61.1897308970001)
AK,POINT (-149.913126004 61.1360868460001)
AK,POINT (-149.293264678 61.657995462)
AK,POINT (-149.376828276 61.614441954)
AK,POINT (-149.542634408 61.5312449780001)
AK,POINT (-149.10064184 61.5815845930001)
AK,POINT (-151.509162894 59.675858083)
AK,POINT (-149.77708097 61.2040715110001)
AK,POINT (-149.266427662 61.5835589000001)
AK,POINT (-149.491056776 61.3977214400001)
AK,POINT (-149.506575923 61.596879286)
AK,POINT (-149.825761751 61.209543898)
AK,POINT (-149.917667199 61.186831741)
AK,POINT (-149.776043114 61.218241242)
AK,POINT (-149.739195814 61.1874189970001)
AK,POINT (-149.146570864 61.609448897)
AK,POINT (-149.897092489 61.212018211)
AK,POINT (-149.435115215 61.641310038)
AK,POINT (-149.250393882 61.5954416230001)
AK,POINT (-149.618300571 61.5193764430001)
AK,POINT (-149.787670853 61.193586897)
AK,POINT (-149.810977236 61.6302566430001)
AK,POINT (-149.735780277 61.1841762000001)
AK,POINT (-149.916543141 61.1488472890001)
AK,POINT (-147.859817392 64.8407329170001)
AK,POINT (-149.804487119 61.5308016750001)
AK,POINT (-149.804733 61.5323750000001)
AK,POINT (-147.782880944 64.859403447)
AK,POINT (-149.618553522 61.5192178170001)
AK,POINT (-147.860182714 64.8390625910001)
AK,POINT (-147.851196031 64.841560708)
AK,POINT (-149.510488384 61.524159384)
AK,POINT (-149.289544632 61.613124708)
AK,POINT (-149.720205 61.2135680000001)
AK,POINT (-149.771644345 61.209186457)
AK,POINT (-151.179492973 60.5679606680001)
AK,POINT (-150.849388536 60.5146534580001)
AK,POINT (-149.6589 61.575022)
AK,POINT (-149.903344013 61.144567759)
AK,POINT (-149.748993512 61.2221576140001)
AK,POINT (-151.652829413 60.033766927)
AK,POINT (-149.04059779 61.5790654620001)
AK,POINT (-149.89186342 61.1828360360001)
AK,POINT (-149.777208353 61.1830320440001)
AK,POINT (-149.660272 61.6110110000001)
AK,POINT (-151.06130926 60.486806738)
AK,POINT (-151.061267619 60.4867294060001)
AK,POINT (-151.061279517 60.486646125)
AK,POINT (-151.061362798 60.4866342280001)
AK,POINT (-151.061446079 60.486646125)
AK,POINT (-151.061356849 60.4867294060001)
AK,POINT (-149.895339619 61.1573734500001)
AK,POINT (-158.577232567 59.054679219)
AK,POINT (-149.952823996 61.142657168)
AK,POINT (-149.408969756 61.5942296540001)
AK,POINT (-149.53762942 61.5908904070001)
AK,POINT (-149.852994628 61.161773182)
AK,POINT (-149.780001518 61.18524317)
AK,POINT (-149.780003897 61.1853074160001)
AK,POINT (-149.818631772 61.1471596160001)
AK,POINT (-149.766696885 61.2109379730001)
AK,POINT (-149.550015 61.545444)
AK,POINT (-149.892598165 61.1898077810001)
AK,POINT (-149.536708 61.5541440000001)
AK,POINT (-149.537028 61.5533760000001)
AK,POINT (-149.933406552 61.1350150320001)
AK,POINT (-147.783468 64.857287)
AK,POINT (-149.851085495 61.126860734)
AK,POINT (-134.595316158 58.4012732400001)
AK,POINT (-149.623422411 61.5119111700001)
AK,POINT (-149.618372821 61.5193352410001)
AK,POINT (-149.83195294 61.149889482)
AK,POINT (-149.633125 61.5903440000001)
AK,POINT (-149.797750328 61.2200594920001)
AK,POINT (-151.167280977 60.468319331)
AK,POINT (-149.825012363 61.2046181250001)
AK,POINT (-149.782893593 61.0762992800001)
AK,POINT (-149.747828097 61.200944334)
AK,POINT (-149.854012788 61.187155536)
AK,POINT (-149.927464676 61.182924423)
AK,POINT (-149.786237898 61.135209472)
AK,POINT (-149.725300599 61.209935848)
AK,POINT (-149.754580422 61.2126476490001)
AK,POINT (-149.935990403 61.1848196610001)
AK,POINT (-149.758672 61.2181840000001)
AK,POINT (-149.249989742 61.5954354990001)
AK,POINT (-149.956163 61.1384320000001)
AK,POINT (-149.618440708 61.5192903240001)
AK,POINT (-161.797102 60.785801)
AK,POINT (-149.647068 61.613882)
AK,POINT (-149.93748307 61.1941563410001)
AK,POINT (-152.401563235 57.7900367730001)
AK,POINT (-150.921560534 60.5047566330001)
AK,POINT (-149.839314507 61.1548290000001)
AK,POINT (-149.937691858 61.1490308940001)
AK,POINT (-149.908482402 61.1846438040001)
AK,POINT (-149.842507314 61.1553641960001)
AK,POINT (-149.741143686 61.1984745460001)
AK,POINT (-149.86319759 61.195954408)
AK,POINT (-149.801272897 61.2200504840001)
AK,POINT (-149.730235539 61.20572015)
AK,POINT (-149.76304942 61.2135983140001)
AK,POINT (-149.933632506 61.1584790840001)
AK,POINT (-149.932037454 61.1842089780001)
AK,POINT (-149.910262422 61.137201583)
AK,POINT (-149.901154364 61.1589318370001)
AK,POINT (-149.823334386 61.156024931)
AK,POINT (-149.877885285 61.1786328970001)
AK,POINT (-149.56005706 61.3371710860001)
AK,POINT (-151.280564203 60.571593255)
AK,POINT (-151.278816514 60.5716037830001)
AK,POINT (-149.837872233 61.159421324)
AK,POINT (-149.877661963 61.2188965760001)
AK,POINT (-149.758521436 61.2141141980001)
AK,POINT (-149.791145181 61.197924239)
AK,POINT (-149.888022612 61.153736194)
AK,POINT (-149.241506999 61.6630769600001)
AK,POINT (-149.842188372 61.154973838)
AK,POINT (-149.948011187 61.149782574)
AK,POINT (-151.074272301 60.4778180770001)
AK,POINT (-149.921165493 61.181652974)
AK,POINT (-149.469568512 61.598475701)
AK,POINT (-149.809859263 61.2304096570001)
AK,POINT (-149.804907998 61.156582594)
AK,POINT (-149.844875474 61.1855216180001)
AK,POINT (-149.728581035 61.1832878170001)
AK,POINT (-149.82147751 61.181162242)
AK,POINT (-149.948577977 61.1956106970001)
AK,POINT (-149.783722588 61.1965201930001)
AK,POINT (-149.783869983 61.1963201560001)
AK,POINT (-149.85093208 61.1048509440001)
AK,POINT (-149.844476065 61.167423494)
AK,POINT (-149.82710941 61.1562422580001)
AK,POINT (-149.782439057 61.1966448300001)
AK,POINT (-149.766125141 61.1820547780001)
AK,POINT (-149.823473897 61.116789071)
AK,POINT (-149.802352756 61.227952187)
AK,POINT (-149.279170251 61.59842933)
AK,POINT (-147.817648316 64.8784352000001)
AK,POINT (-161.797532165 60.783063079)
AK,POINT (-149.934814729 61.1945801860001)
AK,POINT (-149.849710981 61.158895735)
AK,POINT (-160.795990837 63.878370568)
AK,POINT (-149.196624022 61.6431648670001)
AK,POINT (-162.584882437 66.902980546)
