STATE,geometry
FL,POINT (-80.2369 25.7507)
AL,POINT (-87.9087 30.6314)
AZ,POINT (-114.0381 35.2254)
CT,POINT (-72.7569 41.2995)
MA,POINT (-72.612 42.1783)
MA,POINT (-71.8653 42.182)
NH,POINT (-71.2439 42.7717)
NY,POINT (-73.2763 40.7307)
NY,POINT (-73.8281 40.9002)
NY,POINT (-73.7823 40.7549)
NY,POINT (-78.1635 42.9959)
NJ,POINT (-74.2806 40.6771)
NJ,POINT (-74.144 40.8624)
NJ,POINT (-75.0758 39.9336)
PR,POINT (-66.7447 18.4744)
DE,POINT (-75.6687 39.6659)
PA,POINT (-75.7582 39.9956)
PA,POINT (-79.6368 40.3089)
PA,POINT (-79.8971 40.8584)
PA,POINT (-76.0015 40.9911)
PA,POINT (-77.637 39.9442)
PA,POINT (-76.9926 39.8302)
PA,POINT (-79.7669 40.5635)
VA,POINT (-77.3643 37.1819)
WV,POINT (-79.9603 39.6058)
WV,POINT (-80.4667 37.7742)
GA,POINT (-83.1778 32.1837)
GA,POINT (-81.8991 31.5978)
GA,POINT (-82.5124 33.46)
GA,POINT (-82.0665 32.4057)
GA,POINT (-81.2914 32.3521)
GA,POINT (-83.9648 34.8844)
GA,POINT (-84.4852 34.6867)
GA,POINT (-81.7698 32.4084)
GA,POINT (-82.9406 34.3498)
GA,POINT (-84.4852 34.6867)
GA,POINT (-84.1209 33.346)
GA,POINT (-83.559 30.7943)
NC,POINT (-79.3001 36.0752)
NC,POINT (-81.3065 35.7269)
SC,POINT (-80.0633 32.978)
SC,POINT (-80.4774 33.4837)
SC,POINT (-81.6585 35.0897)
SC,POINT (-81.0352 33.3112)
SC,POINT (-79.8852 32.8075)
SC,POINT (-82.3848 34.1607)
SC,POINT (-79.5427 34.6679)
GA,POINT (-83.7473 33.7989)
GA,POINT (-84.0125 33.5927)
GA,POINT (-84.5016 33.7269)
GA,POINT (-84.1702 33.7097)
GA,POINT (-83.5591 30.7943)
FL,POINT (-81.6684 28.5437)
AL,POINT (-85.0072 32.5077)
AL,POINT (-87.3228 31.5168)
AL,POINT (-86.1883 32.552)
AL,POINT (-87.6847 30.4291)
AL,POINT (-87.7442 31.8814)
AL,POINT (-87.7179 34.5068)
AL,POINT (-86.6248 32.856)
AL,POINT (-85.3707 33.1653)
AL,POINT (-87.0494 32.4416)
AL,POINT (-85.9535 32.9169)
NY,POINT (-73.0198 40.8142)
NY,POINT (-73.929 40.6407)
NY,POINT (-73.7985 43.0865)
NY,POINT (-73.5301 40.6691)
NY,POINT (-73.6958 41.0097)
NY,POINT (-74.0239 40.645)
NY,POINT (-73.709 42.2813)
NY,POINT (-73.8431 40.8453)
NY,POINT (-73.903 40.8803)
NY,POINT (-73.9793 40.6682)
NY,POINT (-74.1605 40.6103)
NY,POINT (-73.9218 40.7687)
NY,POINT (-73.7766 42.647)
NY,POINT (-73.0876 40.9067)
NY,POINT (-73.8569 41.0646)
NY,POINT (-73.9424 41.1188)
MI,POINT (-85.6491 42.9598)
NY,POINT (-73.8886 41.2986)
NY,POINT (-73.8575 40.8441)
NY,POINT (-73.9983 40.6915)
NY,POINT (-76.5121 43.4529)
NY,POINT (-73.9145 40.6565)
NY,POINT (-73.9085 40.8307)
NY,POINT (-73.7825 40.6837)
NY,POINT (-76.5634 42.9378)
NY,POINT (-77.4445 42.9955)
NY,POINT (-73.7532 40.6791)
NY,POINT (-73.8315 40.884)
NY,POINT (-73.8287 40.7131)
NY,POINT (-73.6616 40.814)
NY,POINT (-73.6849 40.656)
NY,POINT (-73.9533 40.7784)
NY,POINT (-73.77 40.6827)
NY,POINT (-74.0105 40.6122)
NY,POINT (-78.8738 42.9943)
NY,POINT (-73.7698 41.0341)
NY,POINT (-78.7611 42.9902)
NY,POINT (-73.8702 40.9281)
NY,POINT (-73.7319 40.7121)
NY,POINT (-73.9567 40.5816)
NY,POINT (-73.5926 40.7353)
NY,POINT (-73.999 40.7186)
NY,POINT (-78.7756 42.7809)
NY,POINT (-73.6982 40.6636)
NY,POINT (-73.8437 40.851)
NY,POINT (-73.8427 40.8488)
NY,POINT (-73.8192 41.2952)
NY,POINT (-76.1375 43.0505)
NY,POINT (-73.8013 41.0879)
NY,POINT (-73.8474 40.8571)
NY,POINT (-73.6836 40.7437)
NY,POINT (-73.943 40.8435)
NY,POINT (-73.941 40.584)
NY,POINT (-74.1092 40.6346)
NY,POINT (-77.6324 43.0997)
NY,POINT (-77.597 43.1112)
NY,POINT (-77.445 43.0694)
NY,POINT (-73.7707 42.8552)
NY,POINT (-73.9312 41.667)
NY,POINT (-73.712 40.6331)
NY,POINT (-73.957 40.6277)
NY,POINT (-74.01 40.6303)
NY,POINT (-74.1227 40.608)
NY,POINT (-73.9022 40.8684)
NY,POINT (-73.8786 42.2309)
NY,POINT (-73.909 40.8463)
NY,POINT (-73.8987 40.6429)
NY,POINT (-73.8299 40.8602)
NY,POINT (-73.9514 40.6724)
NY,POINT (-73.8862 40.7446)
NY,POINT (-73.9117 40.8316)
NY,POINT (-78.8023 42.9419)
NY,POINT (-73.8482 40.7753)
NY,POINT (-73.6646 41.386)
NY,POINT (-73.9258 40.757)
NY,POINT (-75.9134 43.9471)
