STATE,NAME,geometry
AZ,"walmart, wal-mart",POINT (-111.8653379 33.4319395)
AZ,"walmart, wal-mart",POINT (-112.4860426 34.5654308)
AZ,"walmart, wal-mart",POINT (-114.6473459 32.6816333)
CA,"walmart, wal-mart",POINT (-115.4966338 32.6975516)
AZ,"walmart, wal-mart",POINT (-111.854726 33.3376531)
AZ,"walmart, wal-mart",POINT (-112.3643452 33.4872222)
AZ,"walmart, wal-mart",POINT (-111.8368169 33.3807749)
AZ,"walmart, wal-mart",POINT (-112.1549883 33.8696234)
AZ,"walmart, wal-mart",POINT (-111.9610875 33.350976)
AZ,"walmart, wal-mart",POINT (-112.3924474 33.622614)
AZ,"walmart, wal-mart",POINT (-112.2234876 33.4708977)
AZ,"walmart, wal-mart",POINT (-112.267391 33.5103061)
AZ,"walmart, wal-mart",POINT (-112.2188482 33.5392958)
AZ,"walmart, wal-mart",POINT (-112.2232534 33.420422)
AZ,"walmart, wal-mart",POINT (-111.8892262 33.5080434)
CA,"walmart, wal-mart",POINT (-116.2811403 33.7036485)
AZ,"walmart, wal-mart",POINT (-112.1503757 33.6560764)
AZ,"walmart, wal-mart",POINT (-112.2535381 33.4784824)
AZ,"walmart, wal-mart",POINT (-111.5846431 33.1762906)
AZ,"walmart, wal-mart",POINT (-111.7122578 32.8772431)
AZ,"walmart, wal-mart",POINT (-111.5202208 33.0000624)
AZ,"walmart, wal-mart",POINT (-112.0013351 34.7130594)
AZ,"walmart, wal-mart",POINT (-114.5942059 35.0825605)
CA,"walmart, wal-mart",POINT (-115.5774293 32.8134625)
AZ,"walmart, wal-mart",POINT (-112.3581064 33.6428114)
AZ,"walmart, wal-mart",POINT (-111.7729375 33.3803206)
AZ,"walmart, wal-mart",POINT (-111.720576 33.42403)
AZ,"walmart, wal-mart",POINT (-111.7722096 33.4493505)
AZ,"walmart, wal-mart",POINT (-111.7410985 33.3049643)
AZ,"walmart, wal-mart",POINT (-112.0288841 33.3761403)
AZ,"walmart, wal-mart",POINT (-112.2019424 33.5801953)
AZ,"walmart, wal-mart",POINT (-111.8933207 33.6246556)
AZ,"walmart, wal-mart",POINT (-111.9278782 33.393887)
AZ,"walmart, wal-mart",POINT (-111.6001045 33.3851013)
AZ,"walmart, wal-mart",POINT (-112.2012859 33.7138447)
AZ,"walmart, wal-mart",POINT (-111.5753055 33.4138263)
AZ,"walmart, wal-mart",POINT (-114.6015876 32.6746069)
AZ,"walmart, wal-mart",POINT (-114.7842695 32.5076805)
AZ,"walmart, wal-mart",POINT (-111.6542451 33.3630027)
AZ,"walmart, wal-mart",POINT (-112.3363632 33.6105681)
AZ,"walmart, wal-mart",POINT (-112.2302457 33.578518)
AZ,"walmart, wal-mart",POINT (-111.6896117 33.319593)
AZ,"walmart, wal-mart",POINT (-112.1850585 33.6364885)
AZ,"walmart, wal-mart",POINT (-111.9816767 33.6384764)
AZ,"walmart, wal-mart",POINT (-111.8146305 33.4524542)
AZ,"walmart, wal-mart",POINT (-111.739718 33.3844234)
AZ,"walmart, wal-mart",POINT (-112.1325242 33.5267964)
AZ,"walmart, wal-mart",POINT (-112.2341378 33.6507037)
AZ,"walmart, wal-mart",POINT (-112.0009477 33.4787055)
AZ,"walmart, wal-mart",POINT (-112.0926843 33.5219774)
AZ,"walmart, wal-mart",POINT (-112.0980156 33.6372016)
AZ,"walmart, wal-mart",POINT (-111.7935691 33.2815553)
AZ,"walmart, wal-mart",POINT (-112.4089157 34.5552377)
AZ,"walmart, wal-mart",POINT (-111.9789551 33.5960956)
AZ,"walmart, wal-mart",POINT (-111.8381428 33.289314)
AZ,"walmart, wal-mart",POINT (-111.6296607 33.2515428)
AZ,"walmart, wal-mart",POINT (-112.5602394 33.4369765)
AZ,"walmart, wal-mart",POINT (-114.2777736 34.1570678)
AZ,"walmart, wal-mart",POINT (-114.3648688 34.5720199)
WA,"walmart, wal-mart",POINT (-122.1083855 47.3610594)
WA,"walmart, wal-mart",POINT (-122.4194202 47.0739915)
WA,"walmart, wal-mart",POINT (-122.4798128 45.6182767)
WA,"walmart, wal-mart",POINT (-120.3392987 47.454116)
WA,"walmart, wal-mart",POINT (-122.6276873 47.5168374)
MT,"walmart, wal-mart",POINT (-114.0420321 46.8836284)
ID,"walmart, wal-mart",POINT (-117.0355231 46.7346131)
MT,"walmart, wal-mart",POINT (-112.5105331 45.963799)
WA,"walmart, wal-mart",POINT (-122.2558496 47.8945208)
WA,"walmart, wal-mart",POINT (-122.5775803 46.934779)
WA,"walmart, wal-mart",POINT (-122.7736855 47.060435)
WA,"walmart, wal-mart",POINT (-117.4021558 47.7414125)
OR,"walmart, wal-mart",POINT (-122.5754685 45.450457)
WA,"walmart, wal-mart",POINT (-120.5973361 46.5828925)
OR,"walmart, wal-mart",POINT (-122.4207732 45.5410722)
WA,"walmart, wal-mart",POINT (-119.5078458 48.4139376)
WA,"walmart, wal-mart",POINT (-122.1717244 47.1675991)
WA,"walmart, wal-mart",POINT (-122.2509467 47.2981197)
WA,"walmart, wal-mart",POINT (-122.3101713 47.2925764)
WA,"walmart, wal-mart",POINT (-122.3097523 47.3217721)
ID,"walmart, wal-mart",POINT (-116.9070285 47.7138349)
WA,"walmart, wal-mart",POINT (-119.9874941 47.8425859)
WA,"walmart, wal-mart",POINT (-122.6627845 45.6868091)
WA,"walmart, wal-mart",POINT (-119.1478801 46.8241272)
WA,"walmart, wal-mart",POINT (-122.5620976 45.6239611)
MT,"walmart, wal-mart",POINT (-114.121719 47.6860942)
WA,"walmart, wal-mart",POINT (-123.1255538 47.2330701)
WA,"walmart, wal-mart",POINT (-122.6327781 47.624793)
